Año,Clave del incendio,latitud_grados,latitud_minutos,latitud_segundos,Latitud,longitud_grados,longitud_minutos,longitud_segundos,Longitud,Clave Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Región,Predio,Causa,Causa especifica,Fecha Inicio,Fecha Termino,Duración días,Tipo de incendio,Tipo Vegetación,Régimen de fuego,Tipo impacto,Arbolado Adulto,Renuevo,Arbustivo,Herbáceo,Hojarasca,Total hectáreas,Tamaño,Detección,Llegada,Duración
2021,21-02-0035,31,13,4.58,31.217939,115,42,13.9,-115.7038611,1,Baja California,Ensenada,2,1,2001,Noroeste,Leandro Valle/El Tepi,Desconocidas,Ninguna / No aplica,44383,44386,4 a 7 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,257.245,0,0,257.245,Mayor a 100 Hectáreas,0.041666667,0.625,3.083333333
2021,21-02-0036,32,33,0.82,32.550228,116,32,8.6,-116.5357222,3,Baja California,Tecate,2,3,2003,Noroeste,Rancho Hojarascas/Rancho las Hojarascas,Desconocidas,Ninguna / No aplica,44385,44386,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,57.341,0,0,57.341,51 a 100 Hectáreas,0.041666667,0.010416667,1.145833333
2021,21-02-0037,32,29,43.17,32.495325,116,41,44.37,-116.6956583,3,Baja California,Tecate,2,3,2003,Noroeste,Rancho Santa Teresa/Rancho Santa Teresa,Desconocidas,Ninguna / No aplica,44386,44386,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,2.611,0,0,2.611,0 a 5 Hectáreas,0.006944444,0.010416667,0.090277778
2021,21-02-0038,31,44,55.35,31.748708,116,23,57.42,-116.3992833,1,Baja California,Ensenada,2,1,2001,Noroeste,Zorrillo/Rancho Tony,Desconocidas,Ninguna / No aplica,44388,44389,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,317.233,0.426962,0,317.659962,Mayor a 100 Hectáreas,0.010416667,0.083333333,1.052083333
2021,21-02-0039,32,32,25.1,32.540306,116,32,49.5,-116.5470833,3,Baja California,Tecate,2,3,2003,Noroeste,Rincón de las Blancas/Fonseca,Quema de basureros,Basurero irregular,44392,44392,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,1.027,0,0,1.027,0 a 5 Hectáreas,0.006944444,0.020833333,0.152777778
2021,21-02-0040,31,24,46.21,31.412836,115,49,18.92,-115.8219222,1,Baja California,Ensenada,2,1,2001,Noroeste,Adolfo Ramírez Méndez/ Ejido Adolfo Ramírez Méndez,Desconocidas,Ninguna / No aplica,44392,44393,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,51.024,0,0,51.024,51 a 100 Hectáreas,0.017361111,0.045138889,0.916666667
2021,21-02-0041,32,29,13.06,32.486961,116,33,48.85,-116.5635694,3,Baja California,Tecate,2,3,2003,Noroeste,Ejido colonia Nuevo Hindú/Cerro Azul,Desconocidas,Ninguna / No aplica,44398,44398,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,7.794,0,0,7.794,6 a 10 Hectáreas,0.003472222,0.013888889,0.104166667
2021,21-02-0042,32,31,39.32,32.527589,116,38,11.58,-116.63655,3,Baja California,Tecate,2,3,2003,Noroeste,Cerro el Mirador/Rancho el Chale,Quema de basureros,Basurero irregular,44408,44408,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,3.006,0,0,3.006,0 a 5 Hectáreas,0.040277778,0.006944444,0.114583333
2021,21-02-0043,32,34,29.01,32.574725,116,34,58.33,-116.5828694,3,Baja California,Tecate,2,3,2003,Noroeste,Cerro Libertad/Arroyo Álamar,Quema de basureros,Basurero irregular,44411,44411,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,9.918,0,0,9.918,6 a 10 Hectáreas,0.010416667,0.013888889,0.097222222
2021,21-02-0044,32,5,11.08,32.086411,116,33,17.74,-116.5549278,1,Baja California,Ensenada,2,1,2001,Noroeste,Rancho Aguirre/Camino Viejo San Antonio Necua,Quema de basureros,Basurero irregular,44411,44413,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,31.216,7.804,0,39.02,21 a 50 Hectáreas,0.020833333,0.013888889,2
2021,21-02-0045,31,49,19.41,31.822058,115,52,35.46,-115.8765167,1,Baja California,Ensenada,2,1,2001,Noroeste,Ejido Sierra de Juarez/El Faisan,Desconocidas,Ninguna / No aplica,44411,44412,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,2,0,10.628,0,0,12.628,11 a 20 Hectáreas,0.020833333,0.041666667,1.041666667
2021,21-02-0046,32,28,42.28,32.478411,116,23,10.89,-116.3863583,3,Baja California,Tecate,2,3,2003,Noroeste,Ejido Encinal/ Rancho las Juntas 2,Quema de basureros,Basurero irregular,44412,44414,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,31.518,0,103.971,0,0,135.489,Mayor a 100 Hectáreas,0.006944444,0.010416667,1.916666667
2021,21-02-0047,31,53,13.21,31.887003,116,39,17.2,-116.6547778,1,Baja California,Ensenada,2,1,2001,Noroeste,Ley Federal de Reforma Agraria/Sexto Ayuntamiento,Quema de basureros,Basurero irregular,44412,44412,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,1.805,0,0,1.805,0 a 5 Hectáreas,0.020833333,0.013888889,0.0625
2021,21-02-0048,32,33,15.29,32.554247,116,32,42.17,-116.5450472,3,Baja California,Tecate,2,3,2003,Noroeste,San Pablo 2da Sección/Rancho Familia Álvarez,Quema de basureros,Basurero irregular,44414,44414,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,2.818,0,0,2.818,0 a 5 Hectáreas,0.004861111,0.017361111,0.129861111
2021,21-02-0049,31,2,31.01,31.041947,116,7,24.41,-116.1234472,1,Baja California,Ensenada,2,1,2001,Noroeste,Punta Colonet/Ejido México,Actividades Agrícolas,Quema para preparación de siembra,44419,44420,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,126.269,0,0,126.269,Mayor a 100 Hectáreas,0.027777778,0.027777778,1.1875
2021,21-02-0050,32,30,32.5,32.509028,116,31,41.91,-116.5283083,3,Baja California,Tecate,2,3,2003,Noroeste,Colonia Nuevo Hindu/ Rancho las Creaturas,Fogatas,Otras,44419,44422,4 a 7 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,192.287,95.177,0,287.464,Mayor a 100 Hectáreas,0.069444444,0.041666667,3.111111111
2021,21-02-0051,31,3,37.31,31.060364,116,4,22.49,-116.0729139,1,Baja California,Ensenada,2,1,2001,Noroeste,Alfredo V. Bonfil/  Benito Juarez,Actividades Agrícolas,Quema para preparación de siembra,44421,44421,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,4.851,0,0,4.851,0 a 5 Hectáreas,0.104166667,0.052083333,0.354166667
2021,21-02-0052,31,2,28.16,31.041156,116,8,25.75,-116.1404861,1,Baja California,Ensenada,2,1,2001,Noroeste,Colonet/ Generalismo morelos,Actividades Agrícolas,Quema para preparación de siembra,44421,44421,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,36.3,0,0,36.3,21 a 50 Hectáreas,0.034722222,0.017361111,0.291666667
2021,21-02-0053,32,5,10.09,32.086136,116,49,20.17,-116.8222694,1,Baja California,Ensenada,2,1,2001,Noroeste,Carretera Traspeninsular Rosarito-Ensenada/ La Misión,Quema de basureros,Basurero irregular,44433,44433,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,5.857,0,0,5.857,6 a 10 Hectáreas,0.013888889,0.013888889,0.131944444
2021,21-02-0054,31,54,19.21,31.905336,116,38,25.88,-116.6405222,1,Baja California,Ensenada,2,1,2001,Noroeste,Rancho los Pinales/Ley Federal Reforma Agraria ,Quema de basureros,Basurero irregular,44434,44436,2 a 3 Días,Mixto,Chaparral,Adaptado,Impacto Mínimo,5,0,95,0,0,100,51 a 100 Hectáreas,0.013888889,0.006944444,2.145833333
2021,21-02-0055,30,53,53.55,30.898208,115,27,39.44,-115.4609556,1,Baja California,Ensenada,2,1,2001,Noroeste,Sierra San Pedro Martír/La Grulla ,Naturales,Rayos,44437,44439,2 a 3 Días,De copa,Bosque de Pino,Adaptado,Impacto Moderado,3.088,0,0,0,0,3.088,0 a 5 Hectáreas,0.597222222,0.020833333,1.888888889
2021,21-02-0056,31,53,16.21,31.887836,116,40,6.48,-116.6684667,1,Baja California,Ensenada,2,1,2001,Noroeste,El Sauzal/Trinidad ,Desconocidas,Ninguna / No aplica,44441,44441,1 Día,Superficial,Matorral Rosetófilo Costero,Otros,Impacto Mínimo,0,0,4.069,0,0,4.069,0 a 5 Hectáreas,0.020833333,0.010416667,0.083333333
2021,21-02-0057,32,31,57.7,32.532694,116,30,55.06,-116.5152944,3,Baja California,Tecate,2,3,2003,Noroeste,Rancho el Indio/ Los Conejos ,Desconocidas,Ninguna / No aplica,44444,44445,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,12.295,0,0,12.295,11 a 20 Hectáreas,0.013888889,0.006944444,1.020833333
2021,21-02-0058,31,28,46.3,31.479528,116,17,38.91,-116.2941417,1,Baja California,Ensenada,2,1,2001,Noroeste,Rancho San Jacinto/San Jacinto,Desconocidas,Ninguna / No aplica,44446,44446,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,5.196,46.762,0,51.958,51 a 100 Hectáreas,0.083333333,0.010416667,0.25
2021,21-02-0059,31,59,5.63,31.984897,116,43,32,-116.7255556,1,Baja California,Ensenada,2,1,2001,Noroeste,Nombre de Dios/El Tigre ,Actividades ilícitas,Vandalismo,44447,44447,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,2.439,5.691,0,8.13,6 a 10 Hectáreas,0.006944444,0.006944444,0.069444444
2021,21-02-0060,32,13,28.37,32.224547,116,29,37.31,-116.4936972,1,Baja California,Ensenada,2,1,2001,Noroeste,Cabaña Thalassa/Vallecitos ,Quema de basureros,Basurero irregular,44448,44449,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,11.713,1.465,0,13.178,11 a 20 Hectáreas,0.006944444,0.010416667,0.638888889
2021,21-02-0061,32,32,54.05,32.548347,116,34,15.55,-116.5709861,3,Baja California,Tecate,2,3,2003,Noroeste,La Sierrita/Rancho Estrella ,Quema de basureros,Basurero irregular,44449,44450,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,32.54,0,0,32.54,21 a 50 Hectáreas,0.027777778,0.020833333,0.958333333
2021,21-02-0062,32,34,2.98,32.567494,116,27,43.26,-116.4620167,3,Baja California,Tecate,2,3,2003,Noroeste,Rancho Altar/San Valentin ,Desconocidas,Ninguna / No aplica,44452,44453,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,24.441,16.294,0,40.735,21 a 50 Hectáreas,0.010416667,0.013888889,0.864583333
2021,21-02-0063,32,25,23.29,32.423136,116,53,8.79,-116.885775,4,Baja California,Tijuana,2,4,2004,Noroeste,Paraíso Azteca/Valle Bonito ,Quema de basureros,Basurero irregular,44460,44460,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,2.02,0,0,2.02,0 a 5 Hectáreas,0.003472222,0.00625,0.106944444
2021,21-02-0064,32,17,54.84,32.298567,116,31,3.6,-116.5176667,3,Baja California,Tecate,2,3,2003,Noroeste,El Testerazo/La virgen ,Quema de basureros,Basurero irregular,44461,44461,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,4.991,5.992,0,10.983,11 a 20 Hectáreas,0.020833333,0.03125,0.270833333
2021,21-02-0065,31,38,6.53,31.635147,116,16,16.05,-116.271125,1,Baja California,Ensenada,2,1,2001,Noroeste,Rancho Tecolote/Ejido Uruapan ,Desconocidas,Ninguna / No aplica,44461,44462,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,44.306,0,0,44.306,21 a 50 Hectáreas,0.041666667,0.875,1.041666667
2021,21-02-0066,31,24,57.79,31.416053,115,49,43.95,-115.828875,1,Baja California,Ensenada,2,1,2001,Noroeste,Benito Juárez/Ejido Benito Juárez ,Desconocidas,Ninguna / No aplica,44462,44462,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,2.337,0,0,2.337,0 a 5 Hectáreas,0.020833333,0.020833333,0.1875
2021,21-02-0067,31,26,25.16,31.440322,116,18,35.62,-116.3098944,1,Baja California,Ensenada,2,1,2001,Noroeste,San Jacinto/Carretera Ensenada Lázaro Cárdenas,Desconocidas,Ninguna / No aplica,44463,44464,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,99.012,0,0,99.012,51 a 100 Hectáreas,0.020833333,0.006944444,1.104166667
2021,21-02-0068,32,33,12.52,32.553478,116,29,3.97,-116.4844361,3,Baja California,Tecate,2,3,2003,Noroeste,Carretera Tijuana-Mexicali Km 107/Mi Ranchito ,Actividades ilícitas,Vandalismo,44469,44470,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,84.334,84.334,0,168.668,Mayor a 100 Hectáreas,0.013888889,0.017361111,1.03125
2021,21-02-0069,32,32,33.72,32.5427,116,26,23.76,-116.4399333,3,Baja California,Tecate,2,3,2003,Noroeste,Lomatova/Rancho Banchetti,Desconocidas,Ninguna / No aplica,44471,44472,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,106.822,71.216,0,178.038,Mayor a 100 Hectáreas,0.010416667,0.006944444,1.34375
2021,21-02-0070,32,0,41.01,32.011392,116,32,8.49,-116.5356917,1,Baja California,Ensenada,2,1,2001,Noroeste,Rancho Bakarta/ San Antonio de las Minas ,Quema de basureros,Basurero irregular,44471,44475,4 a 7 Días,Superficial,Chaparral,Adaptado,Impacto Moderado,19.369,0,3344.287,258.246,0,3621.902,Mayor a 100 Hectáreas,0.020833333,0.006944444,4.125
2021,21-02-0071,32,13,25.51,32.223753,116,29,7.15,-116.4853194,1,Baja California,Ensenada,2,1,2001,Noroeste,Santa Gertrudis/Vallecitos ,Actividades ilícitas,Cambio de uso de suelo,44471,44472,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,88.571,0,0,88.571,51 a 100 Hectáreas,0.020833333,0.006944444,1.125
2021,21-02-0072,32,0,13.26,32.003683,116,38,40.87,-116.6446861,1,Baja California,Ensenada,2,1,2001,Noroeste,San Antonio de las Minas/Valle Bonito ,Actividades Agrícolas,Quema para preparación de siembra,44481,44481,1 Día,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,2.918,0,0,2.918,0 a 5 Hectáreas,0.003472222,0.013888889,0.194444444
2021,21-02-0073,30,57,53.76,30.964933,115,24,1.54,-115.4004278,1,Baja California,Ensenada,2,1,2001,Noroeste,Parque Nacional Sierra San Pedro Martír/La Botella ,Desconocidas,Ninguna / No aplica,44482,44494,Mayor de 7 Días,Superficial,Bosque de Pino,Adaptado,Impacto Moderado,9.821,0,63.831,0,0,73.652,51 a 100 Hectáreas,0.208333333,0.020833333,12.125
2021,21-02-0074,32,10,17.09,32.171414,116,39,9.82,-116.6527278,1,Baja California,Ensenada,2,1,2001,Noroeste,Valle de Guadalupe/San Jose de la Zorra ,Desconocidas,Ninguna / No aplica,44482,44486,4 a 7 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,1,0,505.271,0,0,506.271,Mayor a 100 Hectáreas,0.020833333,0.604166667,4.25
2021,21-02-0075,32,2,33.88,32.042744,115,56,20.05,-115.9389028,1,Baja California,Ensenada,2,1,2001,Noroeste,Parque Nacional Constitución 1857/La Sierrita ,Desconocidas,Ninguna / No aplica,44483,44483,1 Día,Superficial,Chaparral,Adaptado,Impacto Moderado,0,0,6.328,0,0,6.328,6 a 10 Hectáreas,0.010416667,0.135416667,0.375
2021,21-02-0076,31,24,45.33,31.412592,116,5,23.19,-116.089775,1,Baja California,Ensenada,2,1,2001,Noroeste,San Vicente/ Las Milpitas ,Desconocidas,Ninguna / No aplica,44485,44487,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,892.081,1183.346,0,2075.427,Mayor a 100 Hectáreas,0.069444444,1.638888889,2.208333333
2021,21-02-0077,31,48,5.59,31.801553,116,30,24.28,-116.5067444,1,Baja California,Ensenada,2,1,2001,Noroeste,San Carlos/Rancho Savana,Quema de basureros,Basurero irregular,44515,44516,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,15.576,0,0,15.576,11 a 20 Hectáreas,0.138888889,0.465277778,0.75
2021,21-02-0078,31,54,7.58,31.902106,116,27,18.51,-116.4551417,1,Baja California,Ensenada,2,1,2001,Noroeste,Piedras Gordas/Rancho Santa Maria ,Actividades Agrícolas,Quema para desmontar,44521,44522,2 a 3 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,1.651,0,0,1.651,0 a 5 Hectáreas,0.006944444,0.013888889,0.708333333
2021,21-02-0079,31,59,14,31.987222,116,27,44,-116.4622222,1,Baja California,Ensenada,2,1,2001,Noroeste,Los Portales/Valle Redondo,Desconocidas,Ninguna / No aplica,44526,44530,4 a 7 Días,Superficial,Chaparral,Adaptado,Impacto Mínimo,0,0,210.37,0,0,210.37,Mayor a 100 Hectáreas,0.3125,0.479166667,4.5
2021,21-03-0001,23,22,11.97,23.369992,110,11,57.82,-110.1993944,3,Baja California Sur,La Paz,3,3,3003,Noroeste,San pedrito ,Quema de basureros,Basurero irregular,44269,44269,1 Día,Superficial,Matorral Sarcocaule,Otros,Impacto Mínimo,0,0,2.5,0.4,0,2.9,0 a 5 Hectáreas,0.020833333,0.041666667,0.125
2021,21-03-0002,23,3,33.78,23.059383,109,41,27.64,-109.6910111,8,Baja California Sur,Los Cabos,3,8,3008,Noroeste,Estero San José del Cabo,Desconocidas,Ninguna / No aplica,44346,44346,1 Día,Superficial,Palmar Natural,Adaptado,Impacto Mínimo,0.3,0,0.3,0.165,0.3,1.065,0 a 5 Hectáreas,0.006944444,0.010416667,0.253472222
2021,21-03-0003,23,3,37.85,23.060514,109,41,25.47,-109.6904083,8,Baja California Sur,Los Cabos,3,8,3008,Noroeste,Estero San José del Cabo-Puerto Raiz,Desconocidas,Ninguna / No aplica,44347,44348,2 a 3 Días,Mixto,Palmar Natural,Adaptado,Impacto Mínimo,1,0,0,1.5,1.3,3.8,0 a 5 Hectáreas,0.0125,0.015277778,1.013888889
2021,21-03-0004,23,27,19.4,23.455389,110,13,24.1,-110.2233611,3,Baja California Sur,La Paz,3,3,3003,Noroeste,El Manguito,Desconocidas,Ninguna / No aplica,44406,44406,1 Día,Mixto,Palmar Natural,Adaptado,Impacto Mínimo,1,0,0.7,0.7,0.3,2.7,0 a 5 Hectáreas,0.006944444,0.013888889,0.208333333
2021,21-03-0005,23,40,40.31,23.677864,109,42,12.33,-109.703425,3,Baja California Sur,La Paz,3,3,3003,Noroeste,Delegación Los Barriles,Desconocidas,Ninguna / No aplica,44475,44476,2 a 3 Días,Mixto,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0.0026,0,0.006,0,0,0.0086,0 a 5 Hectáreas,0.017361111,0.003472222,0.708333333
2021,21-04-0001,20,32,23.24,20.539789,90,24,23.13,-90.406425,1,Campeche,Calkiní,4,1,4001,Sureste,El remate,Cazadores,Ninguna / No aplica,44266,44267,2 a 3 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,142.47,0,142.47,Mayor a 100 Hectáreas,0.041666667,0.020833333,1.125
2021,21-04-0002,19,49,50,19.830556,90,28,41,-90.47805556,2,Campeche,Campeche,4,2,4002,Sureste,20 de noviembre/Fraccionamiento siglo XXIII,Quema de basureros,Basurero irregular,44297,44299,2 a 3 Días,Mixto,Selva Baja Espinosa Caducifolia,Sensible,Impacto Moderado,0,0,0,1.033,1.033,2.066,0 a 5 Hectáreas,0.041666667,0.625,2
2021,21-04-0003,19,39,44.7,19.662417,90,39,5.9,-90.65163889,12,Campeche,Seybaplaya,4,12,4012,Sureste,Seyba/autopista federal champoton-campeche,Actividades Agrícolas,Quema de cañaveral,44301,44302,2 a 3 Días,Superficial,Selva Mediana Caducifolia,Sensible,Impacto Moderado,0,0,0,0,3.12,3.12,0 a 5 Hectáreas,0.145833333,0.520833333,1.041666667
2021,21-04-0004,19,40,4.7,19.667972,90,30,56.7,-90.51575,2,Campeche,Campeche,4,2,4002,Sureste,San agustín ola/ La adelita,Actividades Agrícolas,Quema para preparación de siembra,44315,44321,4 a 7 Días,Superficial,Selva Mediana Caducifolia,Sensible,Impacto Moderado,12.914,23.17,0,36.339,72.42,144.843,Mayor a 100 Hectáreas,0.041666667,0.25,6.625
2021,21-04-0005,18,29,9.76,18.486044,92,21,0.64,-92.35017778,3,Campeche,Carmen,4,3,4003,Sureste,AREA DE PROTECCION DE FLORA Y FAUNA LAGUNA DE TERMINOS,Cazadores,Ninguna / No aplica,44440,44443,4 a 7 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,1736.53,0,1736.53,Mayor a 100 Hectáreas,0.027777778,0.034722222,2.434027778
2021,21-07-0001,14,54,26,14.907222,92,32,24,-92.54,54,Chiapas,Mazatán,7,54,7054,Sureste,Ejido Zapata,Actividades ilícitas,Cambio de uso de suelo,44200,44201,2 a 3 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,64.917,0,64.917,51 a 100 Hectáreas,0.059027778,0.083333333,1.059027778
2021,21-07-0002,16,13,39.8,16.227722,93,51,42.6,-93.86183333,9,Chiapas,Arriaga,7,9,7009,Sureste,Innominado,Desconocidas,Ninguna / No aplica,44214,44215,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,5.5,0,0,5.5,6 a 10 Hectáreas,0.041666667,0.083333333,1.166666667
2021,21-07-0003,14,51,10,14.852778,92,32,59,-92.54972222,54,Chiapas,Mazatán,7,54,7054,Sureste,Ejido Zapata,Cazadores,Ninguna / No aplica,44220,44221,2 a 3 Días,Superficial,Tular,Adaptado,Impacto Mínimo,0,0,0,6,0,6,6 a 10 Hectáreas,0.013888889,0.027777778,0.75
2021,21-07-0004,16,46,29.6,16.774889,93,3,29.3,-93.05813889,101,Chiapas,Tuxtla Gutiérrez,7,101,7101,Sureste,Parque Nacional Cañón del Sumidero,Desconocidas,Ninguna / No aplica,44221,44222,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1,0,0.5,1.5,0 a 5 Hectáreas,0.5,0.041666667,0.666666667
2021,21-07-0005,16,30,0.5,16.500139,93,35,11.9,-93.58663889,46,Chiapas,Jiquipilas,7,46,7046,Sureste,Ejido Nueva Palestina,Desconocidas,Ninguna / No aplica,44221,44222,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,18.84,0,18.84,11 a 20 Hectáreas,0.046527778,0.953472222,1.208333333
2021,21-07-0006,16,13,19.28,16.222022,94,2,44.78,-94.04577222,9,Chiapas,Arriaga,7,9,7009,Sureste,Innominado,Desconocidas,Ninguna / No aplica,44223,44226,4 a 7 Días,Superficial,Sabanoide,Adaptado,Impacto Moderado,0,0,217,368,0,585,Mayor a 100 Hectáreas,0.041666667,0.041666667,3.270833333
2021,21-07-0007,16,13,46.63,16.229619,93,50,57.5,-93.84930556,9,Chiapas,Arriaga,7,9,7009,Sureste,Innominado,Cazadores,Ninguna / No aplica,44223,44225,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,31.3,0,0,31.3,21 a 50 Hectáreas,0.041666667,0.375,1.75
2021,21-07-0008,15,17,51.35,15.297597,92,56,39.46,-92.94429444,51,Chiapas,Mapastepec,7,51,7051,Sureste,El Carmen,Cazadores,Ninguna / No aplica,44224,44225,2 a 3 Días,Superficial,Tular,Adaptado,Impacto Moderado,0,0,0,76,0,76,51 a 100 Hectáreas,0.0625,0.034722222,1.291666667
2021,21-07-0009,16,48,25.4,16.807056,93,7,21.7,-93.12269444,101,Chiapas,Tuxtla Gutiérrez,7,101,7101,Sureste,Parque Nacional Cañón del Sumidero,Desconocidas,Ninguna / No aplica,44225,44226,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,0.5,0,0.5,1,0 a 5 Hectáreas,0.020833333,0.020833333,0.916666667
2021,21-07-0010,16,19,5.34,16.31815,93,52,7.62,-93.86878333,9,Chiapas,Arriaga,7,9,7009,Sureste,El Suspiro,Fumadores,Ninguna / No aplica,44227,44228,2 a 3 Días,Superficial,Sabanoide,Adaptado,Impacto Mínimo,0,0,0,24,3,27,21 a 50 Hectáreas,0.020833333,0.041666667,1.041666667
2021,21-07-0011,15,17,47.92,15.296644,92,55,54.55,-92.93181944,51,Chiapas,Mapastepec,7,51,7051,Sureste,El Carmen,Cazadores,Ninguna / No aplica,44227,44228,2 a 3 Días,Superficial,Tular,Adaptado,Impacto Moderado,0,0,0,10.211,0,10.211,11 a 20 Hectáreas,0.020833333,0.034722222,1.125
2021,21-07-0012,16,28,7.88,16.468856,94,2,18.03,-94.03834167,17,Chiapas,Cintalapa,7,17,7017,Sureste,Chahuitillo,Desconocidas,Ninguna / No aplica,44227,44229,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Moderado,0,0,31,100,69,200,Mayor a 100 Hectáreas,0.041666667,0.041666667,1.9375
2021,21-07-0013,14,48,39.27,14.810908,92,31,13.47,-92.52040833,54,Chiapas,Mazatán,7,54,7054,Sureste,Boca Barra San Simón,Cazadores,Ninguna / No aplica,44228,44229,2 a 3 Días,Mixto,Palmar Natural,Adaptado,Impacto Mínimo,1.084,0,0,0,0,1.084,0 a 5 Hectáreas,0.020833333,0.048611111,1
2021,21-07-0014,16,18,3.39,16.300942,93,3,17.66,-93.05490556,122,Chiapas,El Parral,7,122,7122,Sureste,Agua Dulce,Desconocidas,Ninguna / No aplica,44230,44231,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,0,0,22.97,22.97,21 a 50 Hectáreas,0.006944444,0.013888889,0.805555556
